Name,Af_m2,Aroof_m2,GFA_m2,Aocc_m2,people0,PV_MWhyr,GRID_MWhyr,GRID_a_MWhyr,GRID_l_MWhyr,GRID_v_MWhyr,GRID_ve_MWhyr,GRID_data_MWhyr,GRID_pro_MWhyr,GRID_aux_MWhyr,GRID_ww_MWhyr,GRID_hs_MWhyr,GRID_cs_MWhyr,GRID_cdata_MWhyr,GRID_cre_MWhyr,E_sys_MWhyr,Eal_MWhyr,Ea_MWhyr,El_MWhyr,Ev_MWhyr,Eve_MWhyr,Edata_MWhyr,Epro_MWhyr,Eaux_MWhyr,E_ww_MWhyr,E_hs_MWhyr,E_cs_MWhyr,E_cre_MWhyr,E_cdata_MWhyr,Qhs_sen_shu_MWhyr,Qhs_sen_ahu_MWhyr,Qhs_lat_ahu_MWhyr,Qhs_sen_aru_MWhyr,Qhs_lat_aru_MWhyr,Qhs_sen_sys_MWhyr,Qhs_lat_sys_MWhyr,Qhs_em_ls_MWhyr,Qhs_dis_ls_MWhyr,Qhs_sys_shu_MWhyr,Qhs_sys_ahu_MWhyr,Qhs_sys_aru_MWhyr,Qcs_sys_scu_MWhyr,Qcs_sys_ahu_MWhyr,Qcs_sys_aru_MWhyr,DH_hs_MWhyr,Qhs_sys_MWhyr,Qhs_MWhyr,DH_ww_MWhyr,Qww_sys_MWhyr,Qww_MWhyr,DC_cs_MWhyr,Qcs_sys_MWhyr,Qcs_MWhyr,DC_cre_MWhyr,Qcre_sys_MWhyr,Qcre_MWhyr,DC_cdata_MWhyr,Qcdata_sys_MWhyr,Qcdata_MWhyr,NG_hs_MWhyr,COAL_hs_MWhyr,OIL_hs_MWhyr,WOOD_hs_MWhyr,SOLAR_hs_MWhyr,NG_ww_MWhyr,COAL_ww_MWhyr,OIL_ww_MWhyr,WOOD_ww_MWhyr,SOLAR_ww_MWhyr,Qcs_sen_scu_MWhyr,Qcs_sen_ahu_MWhyr,Qcs_lat_ahu_MWhyr,Qcs_sen_aru_MWhyr,Qcs_lat_aru_MWhyr,Qcs_sen_sys_MWhyr,Qcs_lat_sys_MWhyr,Qcs_em_ls_MWhyr,Qcs_dis_ls_MWhyr,Qhpro_sys_MWhyr,Qcpro_sys_MWhyr,QH_sys_MWhyr,QC_sys_MWhyr,PV0_kW,GRID0_kW,GRID_a0_kW,GRID_l0_kW,GRID_v0_kW,GRID_ve0_kW,GRID_data0_kW,GRID_pro0_kW,GRID_aux0_kW,GRID_ww0_kW,GRID_hs0_kW,GRID_cs0_kW,GRID_cdata0_kW,GRID_cre0_kW,E_sys0_kW,Eal0_kW,Ea0_kW,El0_kW,Ev0_kW,Eve0_kW,Edata0_kW,Epro0_kW,Eaux0_kW,E_ww0_kW,E_hs0_kW,E_cs0_kW,E_cre0_kW,E_cdata0_kW,Qhs_sen_shu0_kW,Qhs_sen_ahu0_kW,Qhs_lat_ahu0_kW,Qhs_sen_aru0_kW,Qhs_lat_aru0_kW,Qhs_sen_sys0_kW,Qhs_lat_sys0_kW,Qhs_em_ls0_kW,Qhs_dis_ls0_kW,Qhs_sys_shu0_kW,Qhs_sys_ahu0_kW,Qhs_sys_aru0_kW,Qcs_sys_scu0_kW,Qcs_sys_ahu0_kW,Qcs_sys_aru0_kW,DH_hs0_kW,Qhs_sys0_kW,Qhs0_kW,DH_ww0_kW,Qww_sys0_kW,Qww0_kW,DC_cs0_kW,Qcs_sys0_kW,Qcs0_kW,DC_cre0_kW,Qcre_sys0_kW,Qcre0_kW,DC_cdata0_kW,Qcdata_sys0_kW,Qcdata0_kW,NG_hs0_kW,COAL_hs0_kW,OIL_hs0_kW,WOOD_hs0_kW,SOLAR_hs0_kW,NG_ww0_kW,COAL_ww0_kW,OIL_ww0_kW,WOOD_ww0_kW,SOLAR_ww0_kW,Qcs_sen_scu0_kW,Qcs_sen_ahu0_kW,Qcs_lat_ahu0_kW,Qcs_sen_aru0_kW,Qcs_lat_aru0_kW,Qcs_sen_sys0_kW,Qcs_lat_sys0_kW,Qcs_em_ls0_kW,Qcs_dis_ls0_kW,Qhpro_sys0_kW,Qcpro_sys0_kW,QH_sys0_kW,QC_sys0_kW
B1202,2921.108,1426.090,11684.433,11684.433,333.000,0.000,978.378,122.827,307.067,0.000,60.229,0.000,0.000,0.879,225.293,0.000,262.084,0.000,0.000,491.002,429.894,122.827,307.067,0.000,60.229,0.000,0.000,0.879,225.293,0.000,262.084,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-719.636,0.000,0.000,0.000,0.000,202.763,198.513,0.000,719.636,-692.590,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-410.919,-281.672,-410.919,281.672,-26.139,-0.907,0.000,0.000,202.763,719.636,0.000,238.774,21.032,52.580,0.000,25.729,0.000,0.000,0.405,68.465,0.000,87.202,0.000,0.000,99.747,73.612,21.032,52.580,0.000,25.729,0.000,0.000,0.405,68.465,0.000,87.202,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.618,60.430,0.000,239.441,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.677,0.000,0.000,0.000,0.000,61.618,239.441
B1203,583.136,291.570,2332.545,2332.545,66.000,0.000,200.528,24.520,61.299,0.000,12.322,0.000,0.000,0.215,49.437,0.000,52.735,0.000,0.000,98.356,85.819,24.520,61.299,0.000,12.322,0.000,0.000,0.215,49.437,0.000,52.735,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-144.801,0.000,0.000,0.000,0.000,44.494,39.345,0.000,144.801,-138.765,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-84.191,-54.574,-84.191,54.574,-5.296,-0.739,0.000,0.000,44.494,144.801,0.000,46.692,4.199,10.496,0.000,4.728,0.000,0.000,0.089,15.023,0.000,16.094,0.000,0.000,19.512,14.695,4.199,10.496,0.000,4.728,0.000,0.000,0.089,15.023,0.000,16.094,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.521,11.977,0.000,44.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.529,0.000,0.000,0.000,0.000,13.521,44.190
B1204,830.362,332.140,3321.448,3321.448,94.000,0.000,235.624,34.915,87.288,0.000,7.132,0.000,0.000,0.153,66.545,0.000,39.591,0.000,0.000,129.487,122.203,34.915,87.288,0.000,7.132,0.000,0.000,0.153,66.545,0.000,39.591,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-108.711,0.000,0.000,0.000,0.000,59.891,56.037,0.000,108.711,-105.425,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-48.269,-57.156,-48.269,57.156,-2.885,-0.401,0.000,0.000,59.891,108.711,0.000,53.457,5.979,14.947,0.000,4.356,0.000,0.000,0.071,20.198,0.000,16.607,0.000,0.000,25.352,20.925,5.979,14.947,0.000,4.356,0.000,0.000,0.071,20.198,0.000,16.607,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.179,17.058,0.000,45.599,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.698,0.000,0.000,0.000,0.000,18.179,45.599
B1205,906.114,362.450,3624.457,3624.457,103.000,0.000,306.798,38.100,95.251,0.000,19.331,0.000,0.000,0.258,71.100,0.000,82.757,0.000,0.000,152.940,133.351,38.100,95.251,0.000,19.331,0.000,0.000,0.258,71.100,0.000,82.757,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-227.238,0.000,0.000,0.000,0.000,63.990,61.402,0.000,227.238,-218.541,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-132.046,-86.495,-132.046,86.495,-8.346,-0.351,0.000,0.000,63.990,227.238,0.000,75.444,6.524,16.310,0.000,8.194,0.000,0.000,0.119,21.543,0.000,27.664,0.000,0.000,31.147,22.834,6.524,16.310,0.000,8.194,0.000,0.000,0.119,21.543,0.000,27.664,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.388,18.692,0.000,75.962,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32.443,0.000,0.000,0.000,0.000,19.388,75.962
B1206,357.264,178.630,1429.058,1429.058,40.000,0.000,128.522,15.022,37.556,0.000,9.336,0.000,0.000,0.115,29.105,0.000,37.388,0.000,0.000,62.029,52.578,15.022,37.556,0.000,9.336,0.000,0.000,0.115,29.105,0.000,37.388,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-102.662,0.000,0.000,0.000,0.000,26.195,23.845,0.000,102.662,-98.370,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-63.872,-34.498,-63.872,34.498,-4.035,-0.257,0.000,0.000,26.195,102.662,0.000,33.349,2.572,6.431,0.000,4.102,0.000,0.000,0.056,8.776,0.000,12.919,0.000,0.000,13.161,9.003,2.572,6.431,0.000,4.102,0.000,0.000,0.056,8.776,0.000,12.919,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.899,7.259,0.000,35.473,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.960,0.000,0.000,0.000,0.000,7.899,35.473
B1207,737.101,368.550,2948.405,2948.405,84.000,0.000,242.915,30.994,77.484,0.000,13.625,0.000,0.000,0.214,59.586,0.000,61.013,0.000,0.000,122.316,108.478,30.994,77.484,0.000,13.625,0.000,0.000,0.214,59.586,0.000,61.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-167.531,0.000,0.000,0.000,0.000,53.628,50.075,0.000,167.531,-161.132,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-92.991,-68.141,-92.991,68.141,-5.830,-0.568,0.000,0.000,53.628,167.531,0.000,54.537,5.307,13.268,0.000,5.143,0.000,0.000,0.084,18.067,0.000,18.125,0.000,0.000,23.802,18.575,5.307,13.268,0.000,5.143,0.000,0.000,0.084,18.067,0.000,18.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.261,15.244,0.000,49.767,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.525,0.000,0.000,0.000,0.000,16.261,49.767
B1208,591.415,295.710,2365.661,2365.661,67.000,0.000,200.678,24.868,62.170,0.000,12.407,0.000,0.000,0.176,47.789,0.000,53.268,0.000,0.000,99.621,87.037,24.868,62.170,0.000,12.407,0.000,0.000,0.176,47.789,0.000,53.268,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-146.265,0.000,0.000,0.000,0.000,43.010,39.941,0.000,146.265,-140.534,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-84.746,-55.788,-84.746,55.788,-5.313,-0.417,0.000,0.000,43.010,146.265,0.000,49.221,4.258,10.645,0.000,5.292,0.000,0.000,0.080,14.470,0.000,17.545,0.000,0.000,20.243,14.904,4.258,10.645,0.000,5.292,0.000,0.000,0.080,14.470,0.000,17.545,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.023,12.159,0.000,48.175,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.474,0.000,0.000,0.000,0.000,13.023,48.175
B1209,690.641,276.260,2762.565,2762.565,78.000,0.000,235.387,29.040,72.600,0.000,15.009,0.000,0.000,0.210,55.083,0.000,63.445,0.000,0.000,116.859,101.640,29.040,72.600,0.000,15.009,0.000,0.000,0.210,55.083,0.000,63.445,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-174.208,0.000,0.000,0.000,0.000,49.575,46.499,0.000,174.208,-167.381,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-102.580,-64.801,-102.580,64.801,-6.461,-0.366,0.000,0.000,49.575,174.208,0.000,61.480,4.973,12.432,0.000,7.182,0.000,0.000,0.107,16.690,0.000,22.280,0.000,0.000,24.693,17.404,4.973,12.432,0.000,7.182,0.000,0.000,0.107,16.690,0.000,22.280,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.021,14.155,0.000,61.177,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.809,0.000,0.000,0.000,0.000,15.021,61.177
B1210,775.235,310.090,3100.942,3100.942,88.000,0.000,258.885,32.597,81.493,0.000,15.480,0.000,0.000,0.222,61.474,0.000,67.619,0.000,0.000,129.792,114.090,32.597,81.493,0.000,15.480,0.000,0.000,0.222,61.474,0.000,67.619,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-185.671,0.000,0.000,0.000,0.000,55.327,52.460,0.000,185.671,-178.633,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-105.676,-72.957,-105.676,72.957,-6.660,-0.378,0.000,0.000,55.327,185.671,0.000,61.606,5.582,13.954,0.000,6.237,0.000,0.000,0.096,18.623,0.000,21.572,0.000,0.000,25.869,19.536,5.582,13.954,0.000,6.237,0.000,0.000,0.096,18.623,0.000,21.572,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.760,15.970,0.000,59.232,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.725,0.000,0.000,0.000,0.000,16.760,59.232
B1211,596.142,298.070,2384.568,2384.568,68.000,0.000,207.872,25.067,62.666,0.000,13.939,0.000,0.000,0.183,48.150,0.000,57.867,0.000,0.000,101.855,87.733,25.067,62.666,0.000,13.939,0.000,0.000,0.183,48.150,0.000,57.867,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-158.891,0.000,0.000,0.000,0.000,43.335,40.537,0.000,158.891,-152.530,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-95.274,-57.257,-95.274,57.257,-5.999,-0.363,0.000,0.000,43.335,158.891,0.000,51.928,4.292,10.731,0.000,6.073,0.000,0.000,0.089,14.575,0.000,20.033,0.000,0.000,21.184,15.023,4.292,10.731,0.000,6.073,0.000,0.000,0.089,14.575,0.000,20.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.117,12.340,0.000,55.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.663,0.000,0.000,0.000,0.000,13.117,55.006
B1212,595.937,297.970,2383.749,2383.749,68.000,0.000,207.767,25.058,62.645,0.000,13.926,0.000,0.000,0.184,48.150,0.000,57.803,0.000,0.000,101.813,87.703,25.058,62.645,0.000,13.926,0.000,0.000,0.184,48.150,0.000,57.803,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-158.718,0.000,0.000,0.000,0.000,43.335,40.537,0.000,158.718,-152.361,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-95.185,-57.176,-95.185,57.176,-5.989,-0.368,0.000,0.000,43.335,158.718,0.000,52.482,4.291,10.727,0.000,5.999,0.000,0.000,0.087,14.575,0.000,19.737,0.000,0.000,21.102,15.018,4.291,10.727,0.000,5.999,0.000,0.000,0.087,14.575,0.000,19.737,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.117,12.340,0.000,54.195,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.665,0.000,0.000,0.000,0.000,13.117,54.195
B1213,595.959,297.980,2383.834,2383.834,68.000,0.000,212.536,25.059,62.647,0.000,15.073,0.000,0.000,0.194,48.149,0.000,61.415,0.000,0.000,102.973,87.706,25.059,62.647,0.000,15.073,0.000,0.000,0.194,48.149,0.000,61.415,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-168.634,0.000,0.000,0.000,0.000,43.334,40.537,0.000,168.634,-161.712,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-103.098,-58.614,-103.098,58.614,-6.554,-0.368,0.000,0.000,43.334,168.634,0.000,52.543,4.291,10.727,0.000,6.397,0.000,0.000,0.093,14.575,0.000,20.902,0.000,0.000,21.508,15.018,4.291,10.727,0.000,6.397,0.000,0.000,0.093,14.575,0.000,20.902,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.117,12.340,0.000,57.392,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21.620,0.000,0.000,0.000,0.000,13.117,57.392
B1214,655.201,327.600,2620.806,2620.806,74.000,0.000,220.114,27.550,68.875,0.000,13.475,0.000,0.000,0.188,52.436,0.000,57.591,0.000,0.000,110.087,96.425,27.550,68.875,0.000,13.475,0.000,0.000,0.188,52.436,0.000,57.591,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-158.135,0.000,0.000,0.000,0.000,47.192,44.114,0.000,158.135,-152.027,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-91.986,-60.041,-91.986,60.041,-5.726,-0.382,0.000,0.000,47.192,158.135,0.000,57.490,4.717,11.794,0.000,6.571,0.000,0.000,0.097,15.885,0.000,21.305,0.000,0.000,23.178,16.511,4.717,11.794,0.000,6.571,0.000,0.000,0.097,15.885,0.000,21.305,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.296,13.429,0.000,58.499,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.698,0.000,0.000,0.000,0.000,14.296,58.499
B1215,596.160,298.080,2384.640,2384.640,68.000,0.000,210.292,25.067,62.668,0.000,14.535,0.000,0.000,0.189,48.150,0.000,59.683,0.000,0.000,102.459,87.736,25.067,62.668,0.000,14.535,0.000,0.000,0.189,48.150,0.000,59.683,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-163.878,0.000,0.000,0.000,0.000,43.335,40.537,0.000,163.878,-157.246,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-99.325,-57.921,-99.325,57.921,-6.274,-0.358,0.000,0.000,43.335,163.878,0.000,54.508,4.292,10.731,0.000,6.547,0.000,0.000,0.093,14.575,0.000,20.900,0.000,0.000,21.663,15.023,4.292,10.731,0.000,6.547,0.000,0.000,0.093,14.575,0.000,20.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.117,12.340,0.000,57.387,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.758,0.000,0.000,0.000,0.000,13.117,57.387
B1216,1271.342,635.670,5085.367,5085.367,145.000,0.000,432.493,53.457,133.643,0.000,27.546,0.000,0.000,0.398,100.314,0.000,117.134,0.000,0.000,215.045,187.101,53.457,133.643,0.000,27.546,0.000,0.000,0.398,100.314,0.000,117.134,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-321.630,0.000,0.000,0.000,0.000,90.283,86.440,0.000,321.630,-309.144,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-188.029,-121.115,-188.029,121.115,-11.865,-0.621,0.000,0.000,90.283,321.630,0.000,109.118,9.154,22.884,0.000,12.130,0.000,0.000,0.190,30.458,0.000,40.347,0.000,0.000,44.354,32.038,9.154,22.884,0.000,12.130,0.000,0.000,0.190,30.458,0.000,40.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.412,26.313,0.000,110.786,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,42.578,0.000,0.000,0.000,0.000,27.412,110.786
B1217,1309.246,630.480,5236.986,5236.986,149.000,0.000,442.281,55.051,137.628,0.000,27.636,0.000,0.000,0.392,102.540,0.000,119.035,0.000,0.000,220.706,192.679,55.051,137.628,0.000,27.636,0.000,0.000,0.392,102.540,0.000,119.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-326.850,0.000,0.000,0.000,0.000,92.286,88.824,0.000,326.850,-314.184,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-188.862,-125.322,-188.862,125.322,-12.027,-0.639,0.000,0.000,92.286,326.850,0.000,103.069,9.427,23.566,0.000,10.887,0.000,0.000,0.168,31.124,0.000,37.130,0.000,0.000,43.963,32.993,9.427,23.566,0.000,10.887,0.000,0.000,0.168,31.124,0.000,37.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28.011,27.039,0.000,101.952,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,46.818,0.000,0.000,0.000,0.000,28.011,101.952
B1218,92.316,89.290,369.263,369.263,122.000,0.000,82.820,15.189,3.953,0.000,12.352,0.000,0.000,0.143,20.941,0.000,30.242,0.000,0.000,31.637,19.142,15.189,3.953,0.000,12.352,0.000,0.000,0.143,20.941,0.000,30.242,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-83.038,0.000,0.000,0.000,0.000,18.847,16.215,0.000,83.038,-81.089,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-63.524,-17.565,-63.524,17.565,-1.544,-0.405,0.000,0.000,18.847,83.038,0.000,17.607,3.055,0.795,0.000,2.939,0.000,0.000,0.040,4.667,0.000,6.488,0.000,0.000,6.828,3.850,3.055,0.795,0.000,2.939,0.000,0.000,0.040,4.667,0.000,6.488,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.200,3.554,0.000,17.815,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.861,0.000,0.000,0.000,0.000,4.200,17.815
